system:index,albedo,date,.geo
0,0.01711435243487358,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,0.017106229439377785,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,0.01711338385939598,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,0.017143448814749718,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,0.01715071126818657,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,0.016997864469885826,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,0.01697481982409954,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,0.01708158478140831,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,0.017211424186825752,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,0.017410224303603172,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,0.017967598512768745,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0.018844960257411003,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,0.019371272996068,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,0.019195623695850372,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,0.018646033480763435,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.01816502772271633,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,0.017874721437692642,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0.0177752748131752,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,0.017828576266765594,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.018057450652122498,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.01857636496424675,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.01866823434829712,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.01827164553105831,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.018186936154961586,2009-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0.018407490104436874,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.018689418211579323,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.018948698416352272,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.01913958229124546,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.019223803654313087,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.019208893179893494,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.019140662625432014,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.019034327939152718,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.018882254138588905,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.01869184337556362,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.018615808337926865,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.018219539895653725,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.017502829432487488,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.017045535147190094,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.01681714504957199,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.016794664785265923,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.01682516746222973,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.016863081604242325,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.016931788995862007,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.01716822385787964,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.01784677989780903,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.018197307363152504,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.017617523670196533,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.017502987757325172,2009-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.017647968605160713,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.01795393042266369,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.018419351428747177,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.01882425881922245,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.019115254282951355,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.019291261211037636,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.019322464242577553,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.01928485371172428,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.01918588951230049,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.019079431891441345,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.019064804539084435,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.018684113398194313,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.0179507564753294,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.017416806891560555,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.01708962768316269,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.01699850521981716,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.016982758417725563,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.017020417377352715,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.01724877581000328,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.01758393831551075,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.018300384283065796,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.018627941608428955,2009-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
